Adjustment,Date,Company,ISIN
+,2003-09-01,USC,JP3944200009
-,2003-08-26,Kanto Spl Stl,JP3233000003
-,2003-08-26,Mitsukoshi,NULL
+,2003-08-26,Nissen Holdings,JP3679800007
+,2003-08-26,Renesas,JP3164720009
+,2003-08-04,Misawa Homes,JP3885010003
+,2003-08-01,IDOM Inc,JP3235700006
+,2003-08-01,Poplar,JP3856600006
+,2003-08-01,TKG,JP3576500007
+,2003-08-01,Warabeya Nichiyo,JP3994400004
-,2003-07-30,Minolta,JP3906800002
-,2003-07-28,KCD,JP3262800000
-,2003-07-28,Misawa Homes,JP3884400007
-,2003-07-28,Odakyu Hakone,JP3767400009
+,2003-07-25,Seiko Epson,JP3414750004
-,2003-07-23,Nippon Steel CM,JP3379800000
-,2003-07-03,Nippon Conlux,JP3709800001
-,2003-07-01,Banyu Pharma,JP3779400005
-,2003-06-25,Fukuske KK,JP3805200007
-,2003-06-25,Ohtsu Tire&Rub,JP3172400008
+,2003-06-13,Toabo,JP3552170007
-,2003-06-06,Toa Boshoku,JP3559600006
+,2003-06-02,Dodwell BMS,JP3638800007
+,2003-06-02,Hulic,JP3360800001
+,2003-06-02,NIWS Co. HQ,JP3654200009
+,2003-06-02,Optex Group,JP3197700002
+,2003-06-02,Pack,JP3345900009
+,2003-06-02,Token,JP3590900001
+,2003-05-02,Taiyo Life Ins,JP3451500007
+,2003-05-01,JASTEC,JP3388400008
+,2003-05-01,Pia,JP3801570007
+,2003-05-01,Satori Electric,JP3322300009
+,2003-05-01,Takara & Company,JP3459000000
+,2003-04-14,Ashikaga Fin,JP3117800007
+,2003-04-02,Sojitz,JP3663900003
-,2003-03-26,MEIDEN ENG,JP3919600001
-,2003-03-26,Nippi Corp,JP3745400006
-,2003-03-26,Nissho Iwai Corp,JP3674000009
-,2003-03-26,Sakura Fri Sec,JP3318500000
-,2003-03-26,Sojitz Corp JP,JP3663600009
-,2003-03-26,SQUARE,JP3397080007
-,2003-03-26,Sumitomo Const,JP3403800000
-,2003-03-26,YOSHIHARA OIL,JP3958200002
-,2003-03-25,Cesar Corp,JP3422000004
+,2003-03-24,Keihanshin Bldg,JP3279000008
-,2003-03-21,Air Liquide JP,JP3688250004
-,2003-03-21,Kobe Kiito,JP3289400008
+,2003-03-14,Culture C Club,JP3220500007
+,2003-03-13,Mizuho,JP3885780001
-,2003-03-06,Mizuho Financial,JP3885800007
-,2003-03-05,Ashikaga Bank,JP3117600001
+,2003-03-04,Imasen Elec Inds,JP3149100004
+,2003-03-03,Arakawa Chemical,JP3125000004
+,2003-03-03,Banpresto,JP3779200009
+,2003-03-03,BP Castrol,JP3836500003
+,2003-03-03,Combi,JP3306100003
+,2003-03-03,Dainichi,JP3492000009
+,2003-03-03,Daiwa Land,JP3726400009
+,2003-03-03,Eizo,JP3651080008
+,2003-03-03,Fuji Oil Co,JP3160300004
+,2003-03-03,Hamakyorex,JP3771150004
+,2003-03-03,JK Holdings,JP3389570007
+,2003-03-03,Kourakuen,JP3292400003
+,2003-03-03,Lec,JP3410800001
+,2003-03-03,Mandom,JP3879400004
+,2003-03-03,MX Mobiling,JP3164690004
+,2003-03-03,Nisshin Group,JP3677900007
+,2003-03-03,Saint Marc,JP3337050003
+,2003-03-03,Sawai Grp Hldg,JP3323040000
+,2003-03-03,SPK,JP3163800000
+,2003-03-03,Tachi-S,JP3465400004
+,2003-03-03,Taisei Lamick,JP3444900009
+,2003-03-03,Unidux,JP3951000003
+,2003-03-03,United Arrows,JP3949400000
+,2003-02-26,Kubotek,JP3266600000
-,2003-02-25,Yokohama Matsuza,JP3956200004
+,2003-02-24,IJ Holdings,JP3359400003
+,2003-02-03,Chiyoda,JP3528400009
+,2003-02-03,Diamond City,JP3499600009
+,2003-02-03,Fuji Elctrnc,JP3807700004
-,2003-01-24,Arabian Oil,JP3125200000
+,2003-01-06,Cawachi,JP3226450009
+,2003-01-06,DyDo Group Hldg,JP3488400007
-,2002-12-25,Fuji Elec Retail,JP3820600009
+,2002-12-12,Plenus,JP3833700002
+,2002-12-03,SMFG,JP3890350006
+,2002-11-29,Nitori Holdings,JP3756100008
-,2002-11-26,SMBC,JP3403000007
+,2002-11-26,Sohgo Sec Serv,JP3431900004
+,2002-11-22,ABC Mart,JP3152740001
-,2002-11-18,Kokune,JP3296600004
+,2002-11-12,NS Solutions,JP3379900008
-,2002-11-05,NISSEKI HOUSE,JP3679600001
+,2002-11-01,Soshin Electric,JP3432400004
-,2002-10-28,Canon System,JP3243000001
+,2002-10-21,NEC Fielding,JP3164710000
+,2002-10-02,JapanAir Defunct,JP3705400004
+,2002-09-27,JFE Holdings,JP3386030005
+,2002-09-27,JX AdvancedMetal,NULL
-,2002-09-25,Aiwa,JP3105200004
-,2002-09-25,Hitachi Unisia,JP3950900005
-,2002-09-25,Japan Airlines,JP3705200008
-,2002-09-25,Komatsu Utility,JP3305400008
-,2002-09-25,Komatsu Zenoah,JP3305000006
-,2002-09-25,Matsushita Seiki,JP3866000007
-,2002-09-25,MF Realty,JP3893400006
-,2002-09-25,Nihon Itagami,JP3686700000
-,2002-09-25,Panasonic Mobile,JP3866400009
-,2002-09-25,Panasonic System,JP3246800001
-,2002-09-25,PHC Corp,JP3865600005
-,2002-09-25,Toyo Chemicals,JP3608600007
-,2002-09-25,YK Properties,JP3567800002
-,2002-09-19,JAPAN ENERGY,JP3389500004
-,2002-09-19,JFE Engineering,JP3703600001
-,2002-09-19,JFE Steel,JP3224600001
-,2002-09-19,NIP MIN & METALS,JP3669500005
-,2002-09-17,Compass Grp JP,JP3418000000
-,2002-09-10,AC Real Estate,JP3816700003
+,2002-09-10,Faith,JP3802690002
+,2002-09-02,Arisawa Mfg,JP3126000003
+,2002-09-02,Colowide,JP3305970000
+,2002-09-02,CRC,JP3346100005
+,2002-09-02,GGDC,JP3282800006
+,2002-09-02,Haruyama Holding,JP3773600006
+,2002-09-02,Horipro,JP3853200008
+,2002-09-02,Kohsoku,JP3288900008
+,2002-09-02,Natori,JP3651060000
+,2002-09-02,Nichii Gakkan,JP3660900006
+,2002-09-02,Nisshinbo Micro,JP3382400004
+,2002-09-02,Sundrug,JP3336600006
+,2002-09-02,Tokyo Leasing,JP3590400002
+,2002-08-27,Aeon Mall,JP3131430005
-,2002-08-22,Hitachi Seiki,JP3788200008
+,2002-08-01,Chiyoda Integre,JP3528450004
+,2002-08-01,Megane Top,JP3920870007
-,2002-07-26,Optec Dai-Ichi,JP3478200003
-,2002-07-26,Sojitz Infinity,JP3663800005
-,2002-07-24,Tesac,JP3545050001
-,2002-07-06,DAI NIPPON CONST,JP3495800009
-,2002-07-01,Shintom Co,JP3379000007
-,2002-06-28,Hokuriku Seiyaku,JP3844400006
-,2002-06-25,Nissan Ins,JP3671200008
+,2002-06-21,Future,JP3826200002
-,2002-06-13,Nippon Kakoh,JP3692800000
+,2002-06-03,Riso Kyoiku,JP3974300000
+,2002-05-02,Daido Life Ins,JP3490800004
-,2002-05-01,Hoko,JP3838600009
+,2002-05-01,Sala Corp,JP3310350008
+,2002-05-01,Tsuruha,JP3536100005
-,2002-04-24,Dantani Sangyo,JP3506200009
-,2002-04-23,Gastec Service,JP3235000001
-,2002-04-19,DAI ICHI KATEI,JP3473800005
-,2002-04-03,NISSAN CONST,JP3671600009
+,2002-04-02,J-Oil Mills,JP3840000008
+,2002-04-02,Kyushu Shinwa,JP3245300003
+,2002-04-02,Tokio MarineHldg,JP3910660004
+,2002-04-01,Iida Sangyo,JP3131100004
+,2002-03-29,EDION,JP3164470001
-,2002-03-26,Chuo Paper Board,JP3513800007
-,2002-03-26,HONEN,JP3837600000
-,2002-03-26,Juhachi-Shinwa,JP3385400001
-,2002-03-26,KYUSHU BANK,JP3245200005
-,2002-03-26,Nichido FM Ins,JP3662000003
-,2002-03-26,TAKASAKI SANKO,JP3454000005
-,2002-03-26,Tokio M Nichido,JP3572600009
-,2002-03-22,EDION WEST,JP3548700008
-,2002-03-22,EIDEN,JP3160800003
-,2002-03-06,Sato Kogyo,JP3321600003
+,2002-03-01,Ariake Japan,JP3125800007
+,2002-03-01,Eiken Chemical,JP3160700005
+,2002-03-01,Japan Waste,JP3116300009
+,2002-03-01,K'S Holdings,JP3277150003
+,2002-03-01,Kyoto Kimono,JP3250600008
+,2002-03-01,Mitsumura Print,JP3904800004
+,2002-03-01,Nissin Kogyo,JP3675300002
+,2002-03-01,Okiden,JP3194700005
+,2002-03-01,Relia,JP3922200005
+,2002-03-01,Roland DG Corp,JP3983450002
+,2002-03-01,Shin-Keisei,JP3372400006
+,2002-03-01,Shinnihon,JP3380300008
+,2002-03-01,Shuei Yobiko,JP3359850009
+,2002-03-01,SM Auto Service,JP3400350009
+,2002-03-01,TDC Soft,JP3539000004
+,2002-03-01,Urban,JP3100180003
-,2002-02-26,Japan MC,JP3718000007
-,2002-02-25,Asahi Bank,JP3112200005
+,2002-02-15,SBI Holdings,JP3436120004
+,2002-02-12,Nippon Kanzai HD,JP3695010003
+,2002-02-01,SMT Group,JP3892100003
+,2002-01-30,Cecile,JP3422100002
-,2002-01-25,Chuo Mitsui Trst,JP3518500008
+,2002-01-18,Nomura Research,JP3762800005
-,2002-01-17,Shokusan Jutaku,JP3369200005
+,2002-01-15,Resona,JP3500610005
+,2002-01-07,Dentsu Group,JP3551520004
+,2002-01-07,Pilot Corp,JP3780610006
+,2002-01-04,Inaba Seisakusho,JP3145800003
+,2002-01-04,Touei Housing,JP3560450003
-,2001-12-25,Pilot,JP3780600007
-,2001-12-21,Japan Air Gases,JP3182000004
+,2001-12-20,Net One Systems,JP3758200004
-,2001-12-07,Aoki,JP3105600005
-,2001-12-05,Kansai MiraiBank,JP3258500002
-,2001-12-05,Resona Bk,JP3500600006
+,2001-12-03,SRL,JP3161500008
+,2001-11-28,Daiki Ataka Eng,JP3120000009
-,2001-11-27,Niigata Engineer,JP3656000001
-,2001-11-23,TF&MI,JP3443200005
+,2001-11-16,Eslead,JP3688350002
+,2001-11-01,Taya,JP3472000003
-,2001-10-29,Ohkura Electric,JP3179200005
+,2001-10-10,Kohnan Shoji,JP3283750002
+,2001-09-28,Momiji Holdings,JP3923000008
-,2001-09-25,Eneos,JP3285400002
-,2001-09-25,INAX,JP3145600007
-,2001-09-25,Nichiha Matex,JP3894200009
-,2001-09-25,Sumitomo Marine,JP3401000009
-,2001-09-20,Momiji Bank,JP3798200006
-,2001-09-14,Mycal,JP3860240005
+,2001-09-14,Sumitomo RES,JP3409200007
+,2001-09-04,Matsui Secs,JP3863800003
+,2001-09-03,Cresco,JP3271100004
+,2001-09-03,Fsas Tech,JP3818250007
+,2001-09-03,Kisoji,JP3237000009
+,2001-09-03,Kobayashi Yoko,JP3301300004
+,2001-09-03,Kyoritsu Maint,JP3253900009
+,2001-09-03,Mars Group,JP3860220007
+,2001-09-03,Matsuda Sangyo,JP3868500004
+,2001-09-03,Meito Trans,JP3920000001
+,2001-09-03,Mito Securities,JP3905400002
+,2001-09-03,Mitsubishi DCS,JP3499500001
+,2001-09-03,San Holdings,JP3286300003
+,2001-09-03,SEIJO,JP3414950000
+,2001-09-03,SMBC Friend Secs,JP3916000007
+,2001-09-03,Sogo Medical HD,JP3432310005
+,2001-09-03,Unicafe,JP3950820005
+,2001-09-03,Zensho Holdings,JP3429300001
+,2001-08-27,Eneserve,JP3165770003
+,2001-08-07,Sugi Holdings,JP3397060009
+,2001-08-01,Tose,JP3552450003
+,2001-07-31,CCBJ,JP3293300004
-,2001-07-26,Hitachi AIC,JP3784800009
-,2001-07-11,Tokyu Htl Chain,JP3569400009
+,2001-07-02,Comp Eng & Cons,JP3346200003
-,2001-06-29,SUNKUS & ASSOC,JP3328500008
-,2001-06-22,Chukyo Coca-Cola,JP3520200001
-,2001-06-22,Fuji Coca-Cola,JP3813000001
+,2001-06-01,Milbon,JP3910650005
+,2001-05-09,Seibu Electric,JP3417000001
+,2001-05-01,Japan MDM,JP3689100000
+,2001-05-01,Nippon Filcon,JP3748600008
+,2001-04-25,BML,JP3799700004
+,2001-04-16,Itochu-Shokuhin,JP3143700007
+,2001-04-03,MUFG,JP3902900004
+,2001-04-03,Sapporo Hokuyo,JP3320950003
-,2001-04-01,North Pacific Bk,JP3843400007
+,2001-03-30,Nippon Paper Grp,JP3754300006
-,2001-03-30,Resonac Hldg,JP3364000004
-,2001-03-27,Chiyoda Fire&Mar,JP3529000006
-,2001-03-27,Daishowa Paper,JP3484200005
-,2001-03-27,DAIWA DANCHI,JP3504200001
-,2001-03-27,Koa Fr Marn Ins,JP3285000000
-,2001-03-27,MUFG Bank,JP3589200009
-,2001-03-27,MUFG Trst and Bk,JP3898800002
-,2001-03-27,Tokai Bank,JP3562800007
-,2001-03-27,UFJ Bank JP,JP3344000009
-,2001-03-27,UFJ Trust Bank,JP3612200000
-,2001-03-27,Viva Home,JP3626900009
-,2001-03-24,Toyo Fujiko,JP3812400004
+,2001-03-23,C&I Holdings,JP3835900006
-,2001-03-23,Nippon Paper,JP3721600009
-,2001-03-23,Nippon Trust Bk,JP3716400001
-,2001-03-23,SMBC,JP3317400004
+,2001-03-07,Okuwa,JP3172150009
-,2001-03-02,Ikegai,JP3131600003
+,2001-03-01,Aigan,JP3101000002
+,2001-03-01,Aisan Industry,JP3101600009
+,2001-03-01,As One,JP3131300000
+,2001-03-01,C Two Network,JP3346980000
+,2001-03-01,Doshisha,JP3638000004
+,2001-03-01,Fujikura Kasei,JP3811200009
+,2001-03-01,HASEKO Real Esta,JP3392950006
+,2001-03-01,Hitachi Solns Cr,JP3790800001
+,2001-03-01,Icom,JP3101400004
+,2001-03-01,Iwate Murata Mfg,JP3585600004
+,2001-03-01,Macnica,JP3862950007
+,2001-03-01,Maezawa Kasei,JP3860250004
+,2001-03-01,Marubun,JP3877500003
+,2001-03-01,Matsuya Foods,JP3869800007
+,2001-03-01,NEXTY Electronic,JP3553800008
+,2001-03-01,Nissei Plastic I,JP3679000004
+,2001-03-01,PILLAR,JP3747800005
+,2001-03-01,Ricoh Leasing,JP3974100004
+,2001-03-01,Sammy,JP3322850003
+,2001-03-01,SPC Electronics,JP3356600001
+,2001-03-01,T.Hasegawa,JP3768500005
+,2001-03-01,Taiho Kogyo,JP3449080005
+,2001-03-01,TECMO,JP3545060000
+,2001-03-01,Tokyu Livable,JP3569600004
+,2001-03-01,Unimat Life Corp,JP3952700007
+,2001-03-01,Yamaichi Elec,JP3934200001
+,2001-03-01,Yokowo,JP3954200006
+,2001-03-01,YSK,JP3930100007
+,2001-02-26,THK,JP3539250005
-,2001-02-24,Fuji Car Mfg,JP3814400002
+,2001-02-01,Nishimatsuya,JP3659300002
+,2001-02-01,Olympic Group,JP3201400003
+,2001-01-29,JAFCO Grp,JP3389900006
+,2001-01-18,Taiyo Holdings,JP3449100001
+,2001-01-04,Dentsu Soken,JP3551530003
+,2000-12-27,HALTEC,JP3773400001
+,2000-12-25,MegaChips,JP3920860008
+,2000-12-20,Glory,JP3274400005
+,2000-12-20,Moritex,JP3925700001
+,2000-12-18,USS,JP3944130008
+,2000-12-04,Kose,JP3283650004
+,2000-12-01,Canon System,JP3243000001
+,2000-12-01,Cats Inc,JP3242700007
+,2000-12-01,Fuji Coca-Cola,JP3813000001
+,2000-12-01,Nippon Ceramic,JP3725200004
+,2000-11-29,Shikoku CCBC,JP3350200006
+,2000-11-29,Towa,JP3555700008
+,2000-11-28,Toho,JP3553200001
+,2000-11-27,Resorttrust,JP3974450003
-,2000-11-25,NDC,JP3740800002
+,2000-11-13,Doutor Coffee,JP3639000003
+,2000-11-07,Impress Holdings,JP3153900000
+,2000-11-07,TV Asahi Hldg,JP3429000007
+,2000-11-06,Yoshinoya Hldg,JP3958000006
-,2000-11-03,Akai Elec,JP3106400009
+,2000-10-30,CAC Hldgs,JP3346300001
+,2000-10-18,Capcom,JP3218900003
+,2000-10-18,Stella Chemifa,JP3399720006
+,2000-09-28,Mizuho Financial,JP3885800007
-,2000-09-26,Fujii,JP3807600006
-,2000-09-26,KDDI,JP3278800002
-,2000-09-26,Kokusai Denki,JP3790200004
-,2000-09-26,Tokai Maruman Se,JP3566000000
-,2000-09-26,Toyo Exterior,JP3607400003
+,2000-09-25,Yamada Hldg,JP3939000000
-,2000-09-22,MHBK,JP3810800007
-,2000-09-22,Mizuho Bank Ltd,JP3704800006
-,2000-09-22,Mizuho Bank Ltd,JP3474200007
+,2000-09-05,JSAT,JP3386150001
+,2000-09-01,AOI Pro.,JP3105300002
+,2000-09-01,Argo 21,JP3126120009
+,2000-09-01,Daiwabo Info Sys,JP3505200000
+,2000-09-01,Goldcrest,JP3306800008
+,2000-09-01,Hitachi AIC,JP3784800009
+,2000-09-01,Hitachi AlokaMed,JP3126600000
+,2000-09-01,JBCC Holdings,JP3746800006
+,2000-09-01,Kosaido Holdings,JP3287700003
+,2000-09-01,Moldino Tool Eng,JP3790000008
+,2000-09-01,Shinsei Personal,JP3371930003
+,2000-09-01,Sojitz Tech-Inno,JP3674200005
+,2000-09-01,Sorun,JP3167400005
+,2000-09-01,Tohoku Misawa,JP3606000002
+,2000-09-01,YRH,JP3371700000
+,2000-08-29,Lawson,JP3982100004
+,2000-08-29,NEC Solution,JP3164660007
-,2000-08-27,Daiichi Hotel,JP3478600004
+,2000-08-22,Kobayashi Pharm,JP3301100008
+,2000-08-17,Trend Micro,JP3637300009
+,2000-08-15,Otsuka,JP3188200004
+,2000-08-02,SQUARE,JP3397080007
+,2000-08-01,Daiseki,JP3485600005
+,2000-08-01,Ryohin Keikaku,JP3976300008
+,2000-08-01,S Foods,JP3399300007
+,2000-08-01,Saizeriya,JP3310500008
-,2000-07-14,Sogo & Seibu,JP3433400003
+,2000-07-03,PPIH,JP3639650005
-,2000-07-01,Tonen Corp,JP3596800007
+,2000-06-01,Canon FN,JP3242900003
+,2000-06-01,Kyowa Elec Instr,JP3255200002
+,2000-06-01,Sumida,JP3400800003
-,2000-05-22,Life Co,JP3966200002
+,2000-05-15,Aucnet,JP3172050001
+,2000-05-01,Altech Co,JP3126150006
+,2000-05-01,Cosel,JP3283700007
+,2000-04-28,Oracle JP,JP3689500001
-,2000-04-26,Nichiboshin,JP3663200008
+,2000-04-19,Alpha Systems,JP3126330004
-,2000-04-03,Mizuho Secs,JP3992800007
+,2000-04-03,Park24,JP3780100008
-,2000-03-31,NCR Japan,JP3688810005
-,2000-03-28,Amada Machinics,JP3123400008
-,2000-03-28,Amada Met,JP3123200002
-,2000-03-28,Bank of Kinki HK,JP3258600000
-,2000-03-28,Chuo Mitsui Trst,JP3890000007
-,2000-03-28,Dai-Ichi Sec,JP3475400002
-,2000-03-28,Kasho,JP3209800006
-,2000-03-28,Kuraya,JP3269000000
-,2000-03-28,Marelli,JP3229900000
-,2000-03-28,Panasonic HD,JP3868000005
-,2000-03-28,UFJ Tsubasa Sec,JP3449000003
+,2000-03-16,Toyota Boshoku,JP3635400009
+,2000-03-10,Advan Group,JP3121950004
+,2000-03-09,Funai Group,JP3825850005
+,2000-03-08,Konami Amusement,JP3455000004
+,2000-03-06,Kuroda Electric,JP3273000004
+,2000-03-02,Benesse Hldg,JP3835620000
+,2000-03-02,Life Co,JP3966200002
+,2000-03-02,Osaka Secs Fin,JP3182400006
+,2000-03-02,Tomato Bank,JP3630500001
+,2000-03-02,Tottori Bank,JP3628600003
+,2000-03-01,Aiful,JP3105040004
+,2000-03-01,Aiphone,JP3105050003
+,2000-03-01,Aronkasei,JP3126700008
+,2000-03-01,Belluna,JP3835650007
+,2000-03-01,Denyo,JP3551600004
+,2000-03-01,EIDEN,JP3160800003
+,2000-03-01,Enplas,JP3169800004
+,2000-03-01,Hakuto,JP3766400000
+,2000-03-01,Happinet,JP3770300006
+,2000-03-01,Hogy Medical,JP3840800001
+,2000-03-01,Koei Tecmo Games,JP3286000009
+,2000-03-01,Komatsu Wall Ind,JP3303200004
+,2000-03-01,KONAKA,JP3300000001
+,2000-03-01,Kyokuto Boeki,JP3257000004
+,2000-03-01,Kyorin Pharma,JP3254100005
+,2000-03-01,MARUWA,JP3879250003
+,2000-03-01,MIRAIT Techno,JP3259600009
+,2000-03-01,Nitto Kohki,JP3682300003
+,2000-03-01,NSW Inc,JP3712500002
+,2000-03-01,Obic,JP3173400007
+,2000-03-01,Shobunsha Hldg,JP3363800008
+,2000-03-01,SILVER OX,JP3641200005
+,2000-03-01,Sojitz Infinity,JP3663800005
+,2000-03-01,Sysmex,JP3351100007
+,2000-03-01,Tanseisha,JP3472200009
+,2000-03-01,Tokyu Community,JP3567600006
+,2000-03-01,Tomy,JP3630550006
+,2000-03-01,Watami,JP3993900004
+,2000-03-01,Zeria Pharm,JP3428850006
+,2000-02-25,Rock Field,JP3984200000
-,2000-02-16,L Kakuei,JP3167550007
+,2000-02-15,Toyo Logistics,JP3615400003
-,2000-02-14,Nagasakiya,JP3647200009
+,2000-02-09,Right On,JP3965600004
+,2000-02-01,Aeon Delight,JP3389700000
+,2000-02-01,Aeon Hokkaido,JP3860270002
+,2000-02-01,DCM Homac,JP3837650005
+,2000-02-01,Konami Sports,JP3801550009
+,2000-02-01,Pocket Card,JP3860260003
+,2000-02-01,Rext,JP3385920008
+,2000-02-01,Ringer Hut,JP3977000003
+,2000-02-01,SUNKUS & ASSOC,JP3328500008
+,1999-12-15,ITOCHU Tech-Solu,JP3143900003
+,1999-12-14,YPE,JP3944500002
+,1999-12-08,Avex JP,JP3160950006
+,1999-12-07,Disco,JP3548600000
+,1999-12-07,Fancl,JP3802670004
+,1999-11-29,Hokuto Corp,JP3843250006
+,1999-11-18,NSD,JP3712600000
+,1999-11-01,Bellsystem24,JP3835750005
-,1999-10-02,Niigata Chuo Ban,JP3655600009
+,1999-10-01,TPR,JP3542400001
-,1999-09-24,MitsubishiChem,JP3583000009
-,1999-09-24,Nippon Lt Metal,JP3606200008
-,1999-09-24,TDK Lambda,JP3734200003
-,1999-09-13,Tokyo Star Bank,JP3581400003
+,1999-09-02,Hikari Tsushin,JP3783420007
+,1999-09-01,Asahi Soft Drink,JP3110700006
+,1999-09-01,Credia Co Ltd,JP3271300000
+,1999-09-01,DTS,JP3548500002
+,1999-09-01,Foster Electric,JP3802800007
+,1999-09-01,Fujitsu Japan,JP3818600003
+,1999-09-01,GE Sanyo Credit,JP3341000002
+,1999-09-01,JIP,JP3735200002
+,1999-09-01,Kitazawa Sangyo,JP3237600006
+,1999-09-01,Nac Co,JP3651020004
+,1999-09-01,NIS Group,JP3674410000
+,1999-09-01,Roland,JP3983400007
+,1999-09-01,Round One,JP3966800009
+,1999-09-01,Sanix,JP3322600002
+,1999-09-01,Shaddy,JP3359700006
+,1999-09-01,World Co Ltd,JP3990200002
+,1999-09-01,Yamato,JP3940800000
+,1999-08-18,Square Enix Hldg,JP3164630000
+,1999-08-12,MatsumotoKiyoshi,JP3869000004
-,1999-08-09,Namihaya Bank,JP3651190005
+,1999-08-02,Ralph Lauren,JP3153200005
-,1999-07-27,Sasaki Glass,JP3318800004
+,1999-07-01,SFCG,JP3362600003
+,1999-06-01,CTI Engineering,JP3281900005
+,1999-06-01,KINKI COCA COLA,JP3258700008
+,1999-04-05,NDS,JP3738200009
-,1999-04-01,TOA STEEL,JP3552200002
-,1999-03-26,Mitsubishi Oil,JP3901600001
-,1999-03-26,Mitsui Osk,JP3651150009
-,1999-03-26,Nozaki,JP3761000003
-,1999-03-26,Settsu,JP3422200000
-,1999-03-26,SMBC Friend Secs,JP3650400009
+,1999-03-25,Toyoda Gosei,JP3634200004
-,1999-03-02,JDC,NULL
+,1999-02-10,Ohtsu Tire&Rub,JP3172400008
+,1999-02-01,Daisyo,JP3484000009
+,1999-02-01,Fast Retailing,JP3802300008
-,1998-12-14,Aozora Bank,JP3711200000
+,1998-12-03,TFK,JP3463200000
+,1998-12-01,Sanoh Industrial,JP3325200008
+,1998-11-09,Namihaya Bank,JP3651190005
+,1998-11-02,Mimasu Semicon,JP3907200004
-,1998-10-26,SBI Shinsei Bank,JP3729000004
+,1998-10-23,NTT Docomo,JP3165650007
+,1998-10-01,Ito En,JP3143000002
-,1998-10-01,Yahagi Corp,JP3933150009
-,1998-09-24,Namihaya Bank,JP3806400002
-,1998-09-24,Nitto Chem Ind,JP3681200006
-,1998-09-24,SHOWA LINE,JP3364400006
-,1998-09-24,Sumitomo Metal,JP3404400008
-,1998-09-24,Taiheiyo Cement,JP3725000008
+,1998-09-17,Nidec,JP3734800000
+,1998-09-01,Fuji Soft,JP3816600005
+,1998-09-01,Hitachi Kiden,JP3785800008
+,1998-09-01,Kojima,JP3297380002
+,1998-09-01,MEITEC Group,JP3919200000
+,1998-09-01,Meiwa Estate,JP3920850009
+,1998-09-01,Misumi Group,JP3885400006
+,1998-09-01,Nagano Bank,JP3648300006
+,1998-09-01,Nihon Dempa,JP3737800007
-,1998-08-22,Okura,JP3178800003
+,1998-08-05,NIP MIN & METALS,JP3669500005
+,1998-08-04,Aeon Financial,JP3131400008
+,1998-08-04,Paris Miki Hldg,JP3882600004
+,1998-06-01,Canon Elec,JP3243200007
+,1998-06-01,CCBJH,JP3293200006
+,1998-06-01,Chofu Seisakusho,JP3527800001
+,1998-06-01,Torigoe,JP3636200002
+,1998-05-01,Union Tool,JP3950600001
+,1998-04-01,Kanamoto,JP3215200001
-,1998-03-25,Green Cross,JP3905600007
-,1998-03-19,Cargill Japan,JP3594600003
+,1998-03-09,TOPPAN Edge,JP3629200001
-,1998-03-03,DAIDO CONCRETE,JP3489800007
+,1998-03-02,Hamamatsu Photo,JP3771800004
+,1998-03-02,Yamaura,JP3934300009
+,1998-02-16,Kishu Paper,JP3236800003
+,1998-01-19,SoftBank Group,JP3436100006
+,1997-12-01,TOA Corp Hyogo,JP3538600002
-,1997-11-27,Tokuyo City Bank,JP3625400001
+,1997-11-26,Oriental Shirais,JP3197950003
-,1997-11-25,Yamaichi Sec,JP3934000005
-,1997-11-18,Hokkaido Taku Bk,JP3849000009
+,1997-11-12,Nippon Fine Chem,JP3720000003
+,1997-11-10,Noritsu Koki,JP3759500006
-,1997-11-04,Sanyo Securities,JP3339800009
+,1997-10-09,Central Jpn Rail,JP3566800003
-,1997-09-24,MITSUI TOATSU C,JP3892000005
-,1997-09-19,Maxvalu Tokai,JP3930400001
+,1997-09-02,Konishi,JP3300800004
+,1997-09-01,Airport Fclts,JP3266050008
+,1997-09-01,C&S,JP3310200005
+,1997-09-01,Fujicco,JP3818700001
+,1997-09-01,Fujitsu Telecom,JP3818500005
+,1997-09-01,Hitachi Info,JP3788000002
+,1997-09-01,INABA DS,JP3146200005
+,1997-09-01,Kaga Electronics,JP3206200002
+,1997-09-01,Katakura & Co-op,JP3211800002
+,1997-09-01,Key Coffee,JP3236300004
+,1997-09-01,Komeri,JP3305600003
+,1997-09-01,Kyoei Sangyo,JP3247200003
+,1997-09-01,Maspro Denkoh,JP3863400002
+,1997-09-01,Medipal Holdings,JP3268950007
+,1997-09-01,Nikkon Holdings,JP3709600005
+,1997-09-01,Nitta,JP3679850002
+,1997-09-01,Oiles,JP3174200000
+,1997-09-01,Osaka Steel,JP3184600009
+,1997-09-01,Sankyo,JP3326410002
+,1997-09-01,Sato Holdings,JP3321400008
+,1997-09-01,Suzuken,JP3398000004
+,1997-09-01,transcosmos,JP3635700002
+,1997-09-01,Yaoko,JP3930200005
+,1997-09-01,Yellow Hat,JP3131350005
+,1997-08-21,Exedy,JP3161160001
-,1997-08-20,DAITO KOGYO,JP3488200001
+,1997-08-11,Fuji Media Hldgs,JP3819400007
+,1997-08-04,CFS,JP3769300009
+,1997-08-01,Aderans,JP3121600005
+,1997-07-31,FUJI Ehime,JP3807400001
-,1997-07-31,Tada,JP3464600000
-,1997-07-07,Tokai-Kogyo,JP3563400005
+,1997-07-01,Pigeon,JP3801600002
